Date,Team A,Team B,Home/Away,Result
11/16/2024,UW-Oshkosh,Wisconsin Lutheran,Road,W
11/16/2024,Wisconsin Lutheran,UW-Oshkosh,Road,L
11/16/2024,UW-Stevens Point,Concordia WI,Home,W
11/16/2024,Concordia WI,UW-Stevens Point,Road,L
11/16/2024,Macalester,UW-Superior,Road,W
11/16/2024,UW-Superior,Macalester,Road,L
11/16/2024,Wittenberg,Hilbert,Neutral,W
11/16/2024,Hilbert,Wittenberg,Road,L
11/16/2024,Stevens,Brooklyn Col,Home,W
11/16/2024,Brooklyn Col,Stevens,Road,L
11/16/2024,Bryn Athyn,Medgar Evers,Home,W
11/16/2024,Medgar Evers,Bryn Athyn,Road,L
11/17/2024,Ohio Northern,Hilbert,Neutral,W
11/17/2024,Hilbert,Ohio Northern,Road,L
11/17/2024,Transylvania,DePauw,Home,W
11/17/2024,DePauw,Transylvania,Road,L
11/17/2024,SUNY Cobleskill,Rensselaer,Home,W
11/17/2024,Rensselaer,SUNY Cobleskill,Road,L
11/17/2024,Emerson,Suffolk,Home,W
11/17/2024,Suffolk,Emerson,Road,L
11/17/2024,Rutgers-Newark,Cairn,Home,W
11/17/2024,Cairn,Rutgers-Newark,Road,L
11/17/2024,NYU,Merchant Marine,Road,W
11/17/2024,Merchant Marine,NYU,Road,L
11/17/2024,FDU Madison,Rutgers-Camden,Neutral,W
11/17/2024,Rutgers-Camden,FDU Madison,Road,L
11/17/2024,Plymouth St.,Thomas ME,Neutral,W
11/17/2024,Thomas ME,Plymouth St.,Road,L
11/17/2024,Denison,Ferrum,Home,W
11/17/2024,Ferrum,Denison,Road,L
11/17/2024,Emmanuel,Claremont-Mudd-Scripps,Home,W
11/17/2024,Claremont-Mudd-Scripps,Emmanuel,Road,L
11/17/2024,La Roche,Adrian,Neutral,W
11/17/2024,Adrian,La Roche,Home,L
11/17/2024,Alfred,Alfred St.,Road,W
11/17/2024,Alfred St.,Alfred,Road,L
11/17/2024,NVU-Lyndon,N England Col,Home,W
11/17/2024,N England Col,NVU-Lyndon,Road,L
11/17/2024,Hiram,SUNY Delhi,Neutral,W
11/17/2024,SUNY Delhi,Hiram,Road,L
11/17/2024,Lebanon Val,Hunter,Neutral,W
11/17/2024,Hunter,Lebanon Val,Road,L
11/17/2024,Colby,Westfield St.,Home,W
11/17/2024,Westfield St.,Colby,Road,L
11/17/2024,Framingham St.,Keene St.,Neutral,W
11/17/2024,Keene St.,Framingham St.,Road,L
11/17/2024,Williams,TCNJ,Home,W
11/17/2024,TCNJ,Williams,Road,L
11/17/2024,Caltech,UC Santa Cruz,Home,W
11/17/2024,UC Santa Cruz,Caltech,Road,L
11/17/2024,Chicago,Middlebury,Home,W
11/17/2024,Middlebury,Chicago,Road,L
11/17/2024,Christopher Newport,Johns Hopkins,Neutral,W
11/17/2024,Johns Hopkins,Christopher Newport,Road,L
11/17/2024,Coe,St. Mary's MN,Neutral,W
11/17/2024,St. Mary's MN,Coe,Road,L
11/17/2024,UW-Platteville,Cornell IA,Road,W
11/17/2024,Cornell IA,UW-Platteville,Road,L
11/17/2024,Dominican IL,Fontbonne,Road,W
11/17/2024,Fontbonne,Dominican IL,Road,L
11/17/2024,Hendrix,Dallas Univ,Home,W
11/17/2024,Dallas Univ,Hendrix,Road,L
11/17/2024,Otterbein,Husson,Road,W
11/17/2024,Husson,Otterbein,Road,L
11/17/2024,Mary Washington,Meredith,Neutral,W
11/17/2024,Meredith,Mary Washington,Road,L
11/17/2024,Huntingdon,MS Women,Road,W
11/17/2024,MS Women,Huntingdon,Road,L
11/17/2024,NC Wesleyan,Averett,Home,W
11/17/2024,Averett,NC Wesleyan,Road,L
11/17/2024,Emory,Oberlin,Home,W
11/17/2024,Oberlin,Emory,Road,L
11/17/2024,Washington & Lee,Oglethorpe,Neutral,W
11/17/2024,Oglethorpe,Washington & Lee,Road,L
11/17/2024,Berry,Piedmont,Neutral,W
11/17/2024,Piedmont,Berry,Road,L
11/17/2024,Gettysburg,Roanoke,Road,W
11/17/2024,Roanoke,Gettysburg,Road,L
11/17/2024,LaGrange,Sewanee,Road,W
11/17/2024,Sewanee,LaGrange,Road,L
11/17/2024,Trinity (Conn),Springfield,Home,W
11/17/2024,Springfield,Trinity (Conn),Road,L
11/17/2024,VA Wesleyan,Methodist,Home,W
11/17/2024,Methodist,VA Wesleyan,Road,L
11/17/2024,Whitman,La Verne,Home,W
11/17/2024,La Verne,Whitman,Road,L
11/17/2024,Randolph-Macon,Wilkes,Neutral,W
11/17/2024,Wilkes,Randolph-Macon,Road,L
11/17/2024,Wittenberg,St. John Fisher,Road,W
11/17/2024,St. John Fisher,Wittenberg,Road,L
11/18/2024,Nichols,Anna Maria,Home,W
11/18/2024,Anna Maria,Nichols,Road,L
11/18/2024,Asbury,Centre,Home,W
11/18/2024,Centre,Asbury,Road,L
11/18/2024,Linfield,Occidental,Road,W
11/18/2024,Occidental,Linfield,Road,L
11/18/2024,Mt. Mary,Alverno,Home,W
11/18/2024,Alverno,Mt. Mary,Road,L
11/18/2024,Waynesburg,Wooster,Home,W
11/18/2024,Wooster,Waynesburg,Road,L
11/18/2024,Elms,Wentworth Tech,Road,W
11/18/2024,Wentworth Tech,Elms,Road,L
11/19/2024,Clark MA,Salem MA,Home,W
11/19/2024,Salem MA,Clark MA,Road,L
11/19/2024,Guilford,S Virginia,Home,W
11/19/2024,S Virginia,Guilford,Road,L
11/19/2024,Brockport St.,Hamilton,Home,W
11/19/2024,Hamilton,Brockport St.,Road,L
11/19/2024,Hanover,Anderson IN,Home,W
11/19/2024,Anderson IN,Hanover,Road,L
11/19/2024,SUNY Oneonta,Hartwick,Road,W
11/19/2024,Hartwick,SUNY Oneonta,Road,L
11/19/2024,Knox,Eureka,Road,W
11/19/2024,Eureka,Knox,Road,L
11/19/2024,Lancaster Bib,Haverford,Home,W
11/19/2024,Haverford,Lancaster Bib,Road,L
11/19/2024,Westfield St.,Mt. Holyoke,Road,W
11/19/2024,Mt. Holyoke,Westfield St.,Road,L
11/19/2024,St. Mary's MN,Northland,Road,W
11/19/2024,Northland,St. Mary's MN,Road,L
11/19/2024,Trinity (Conn),Vassar,Road,W
11/19/2024,Vassar,Trinity (Conn),Road,L
11/19/2024,Bridgewater (VA),Stevenson,Road,W
11/19/2024,Stevenson,Bridgewater (VA),Road,L
11/19/2024,W New England,Eastern Connecticut,Road,W
11/19/2024,Eastern Connecticut,W New England,Road,L
11/19/2024,CT College,MA Boston,Road,W
11/19/2024,MA Boston,CT College,Road,L
11/19/2024,UW-Platteville,Dubuque,Home,W
11/19/2024,Dubuque,UW-Platteville,Road,L
11/19/2024,MIT,Emmanuel,Road,W
11/19/2024,Emmanuel,MIT,Road,L
11/19/2024,Alvernia,Wm Paterson,Home,W
11/19/2024,Wm Paterson,Alvernia,Road,L
11/19/2024,Arcadia,Swarthmore,Road,W
11/19/2024,Swarthmore,Arcadia,Road,L
11/19/2024,Amherst,Albertus Magnus,Home,W
11/19/2024,Albertus Magnus,Amherst,Road,L
11/19/2024,St. Joseph CT,John Jay,Road,W
11/19/2024,John Jay,St. Joseph CT,Road,L
11/19/2024,Bryn Mawr,Bryn Athyn,Road,W
11/19/2024,Bryn Athyn,Bryn Mawr,Road,L
11/19/2024,SUNY Cobleskill,Castleton,Home,W
11/19/2024,Castleton,SUNY Cobleskill,Road,L
11/19/2024,Gallaudet,Trinity DC,Home,W
11/19/2024,Trinity DC,Gallaudet,Road,L
11/19/2024,St. John Fisher,Ithaca,Road,W
11/19/2024,Ithaca,St. John Fisher,Road,L
11/19/2024,Shenandoah,Marymount,Road,W
11/19/2024,Marymount,Shenandoah,Road,L
11/19/2024,Millsaps,Belhaven MS,Road,W
11/19/2024,Belhaven MS,Millsaps,Road,L
11/19/2024,MS Women,Centenary,Road,W
11/19/2024,Centenary,MS Women,Road,L
11/19/2024,Neumann,Albright,Road,W
11/19/2024,Albright,Neumann,Road,L
11/19/2024,Curry,Dean,Home,W
11/19/2024,Dean,Curry,Road,L
11/19/2024,Wartburg,Edgewood,Home,W
11/19/2024,Edgewood,Wartburg,Road,L
11/19/2024,Geneseo St.,Hobart & Smith,Home,W
11/19/2024,Hobart & Smith,Geneseo St.,Road,L
11/19/2024,Keuka,Penn Col Tech,Home,W
11/19/2024,Penn Col Tech,Keuka,Road,L
11/19/2024,Lasell,Wellesley,Home,W
11/19/2024,Wellesley,Lasell,Road,L
11/19/2024,Univ Ozarks,Lyon,Home,W
11/19/2024,Lyon,Univ Ozarks,Road,L
11/19/2024,Blackburn,Maranatha Bap,Road,W
11/19/2024,Maranatha Bap,Blackburn,Road,L
11/19/2024,Austin Col,LeTourneau,Home,W
11/19/2024,LeTourneau,Austin Col,Road,L
11/19/2024,McMurry,Howard Payne,Road,W
11/19/2024,Howard Payne,McMurry,Road,L
11/19/2024,Oglethorpe,Agnes Scott,Home,W
11/19/2024,Agnes Scott,Oglethorpe,Road,L
11/19/2024,St. Lawrence,Plattsburgh St.,Road,W
11/19/2024,Plattsburgh St.,St. Lawrence,Road,L
11/19/2024,Wheaton (IL),Ripon,Home,W
11/19/2024,Ripon,Wheaton (IL),Road,L
11/19/2024,Brandeis,Rivier,Home,W
11/19/2024,Rivier,Brandeis,Road,L
11/19/2024,UW-La Crosse,Bethany Luth,Home,W
11/19/2024,Bethany Luth,UW-La Crosse,Road,L
11/19/2024,Ursinus,Rosemont,Road,W
11/19/2024,Rosemont,Ursinus,Road,L
11/19/2024,Rhode Island College,Springfield,Road,W
11/19/2024,Springfield,Rhode Island College,Road,L
11/19/2024,Tufts,Endicott,Home,W
11/19/2024,Endicott,Tufts,Road,L
11/19/2024,Washington MD,PSU-Abington,Road,W
11/19/2024,PSU-Abington,Washington MD,Road,L
11/19/2024,Kean,Brooklyn Col,Home,W
11/19/2024,Brooklyn Col,Kean,Road,L
11/19/2024,Frank & Marsh,York PA,Home,W
11/19/2024,York PA,Frank & Marsh,Road,L
11/19/2024,Macalester,Buena Vista,Road,W
11/19/2024,Buena Vista,Macalester,Road,L
11/20/2024,Coast Guard,CT College,Home,W
11/20/2024,CT College,Coast Guard,Road,L
11/20/2024,Elizabethtown,Catholic,Road,W
11/20/2024,Catholic,Elizabethtown,Road,L
11/20/2024,St. Mary's IN,Franklin,Home,W
11/20/2024,Franklin,St. Mary's IN,Road,L
11/20/2024,Lynchburg,Wilson,Road,W
11/20/2024,Wilson,Lynchburg,Road,L
11/20/2024,Mary Hardin-Baylor,Schreiner,Road,W
11/20/2024,Schreiner,Mary Hardin-Baylor,Road,L
11/20/2024,Stockton,FDU Madison,Home,W
11/20/2024,FDU Madison,Stockton,Road,L
11/20/2024,Sarah Lawrence,Old Westbury,Road,W
11/20/2024,Old Westbury,Sarah Lawrence,Road,L
11/20/2024,Suffolk,Wheaton MA,Home,W
11/20/2024,Wheaton MA,Suffolk,Road,L
11/20/2024,UW-Whitewater,Concordia WI,Road,W
11/20/2024,Concordia WI,UW-Whitewater,Road,L
11/20/2024,St. Joseph's LI,St. Joseph's NY,Road,W
11/20/2024,St. Joseph's NY,St. Joseph's LI,Road,L
11/20/2024,Anna Maria,Fitchburg St.,Road,W
11/20/2024,Fitchburg St.,Anna Maria,Road,L
11/20/2024,Baldwin Wallace,Trine,Home,W
11/20/2024,Trine,Baldwin Wallace,Road,L
11/20/2024,Penn State-Behrend,Buffalo St.,Road,W
11/20/2024,Buffalo St.,Penn State-Behrend,Road,L
11/20/2024,Immaculata,PSU-Berks,Road,W
11/20/2024,PSU-Berks,Immaculata,Road,L
11/20/2024,Lebanon Val,Centenary NJ,Road,W
11/20/2024,Centenary NJ,Lebanon Val,Road,L
11/20/2024,Luther,N Central MN,Home,W
11/20/2024,N Central MN,Luther,Road,L
11/20/2024,S Maine,ME Farmington,Road,W
11/20/2024,ME Farmington,S Maine,Road,L
11/20/2024,MA Dartmouth,Smith,Road,W
11/20/2024,Smith,MA Dartmouth,Road,L
11/20/2024,Gettysburg,PSU-Altoona,Home,W
11/20/2024,PSU-Altoona,Gettysburg,Road,L
11/20/2024,Capital,Case Western,Road,W
11/20/2024,Case Western,Capital,Road,L
11/20/2024,Carthage,St. Norbert,Road,W
11/20/2024,St. Norbert,Carthage,Road,L
11/20/2024,Clarkson,NVU-Lyndon,Road,W
11/20/2024,NVU-Lyndon,Clarkson,Road,L
11/20/2024,Coe,Cornell IA,Home,W
11/20/2024,Cornell IA,Coe,Road,L
11/20/2024,ME Maritime,Colby,Road,W
11/20/2024,Colby,ME Maritime,Road,L
11/20/2024,Alfred,SUNY Fredonia,Home,W
11/20/2024,SUNY Fredonia,Alfred,Road,L
11/20/2024,St. Catherine,Martin Luther,Home,W
11/20/2024,Martin Luther,St. Catherine,Road,L
11/20/2024,Elmira,Alfred St.,Road,W
11/20/2024,Alfred St.,Elmira,Road,L
11/20/2024,Allegheny,Thiel,Road,W
11/20/2024,Thiel,Allegheny,Road,L
11/20/2024,St. Olaf,Crown MN,Home,W
11/20/2024,Crown MN,St. Olaf,Road,L
11/20/2024,Denison,Wilmington OH,Road,W
11/20/2024,Wilmington OH,Denison,Road,L
11/20/2024,North Park,Dominican IL,Road,W
11/20/2024,Dominican IL,North Park,Road,L
11/20/2024,Earlham,Heidelberg,Home,W
11/20/2024,Heidelberg,Earlham,Road,L
11/20/2024,Muhlenberg,Eastern Univ,Home,W
11/20/2024,Eastern Univ,Muhlenberg,Road,L
11/20/2024,Guilford,Greensboro,Neutral,W
11/20/2024,Greensboro,Guilford,Road,L
11/20/2024,Grinnell,NE Wesleyan,Home,W
11/20/2024,NE Wesleyan,Grinnell,Road,L
11/20/2024,Grove City,Waynesburg,Home,W
11/20/2024,Waynesburg,Grove City,Road,L
11/20/2024,Hamline,UW-Superior,Road,W
11/20/2024,UW-Superior,Hamline,Road,L
11/20/2024,Houghton,Hilbert,Home,W
11/20/2024,Hilbert,Houghton,Road,L
11/20/2024,Illinois Col,Fontbonne,Home,W
11/20/2024,Fontbonne,Illinois Col,Road,L
11/20/2024,Juniata,Lycoming,Home,W
11/20/2024,Lycoming,Juniata,Road,L
11/20/2024,Marywood,Keystone,Home,W
11/20/2024,Keystone,Marywood,Road,L
11/20/2024,Widener,King's PA,Home,W
11/20/2024,King's PA,Widener,Road,L
11/20/2024,Lawrence,Lakeland,Home,W
11/20/2024,Lakeland,Lawrence,Road,L
11/20/2024,UW-Stout,Augsburg,Road,W
11/20/2024,Augsburg,UW-Stout,Road,L
11/20/2024,Aurora,N Central IL,Home,W
11/20/2024,N Central IL,Aurora,Road,L
11/20/2024,Marian WI,Lake Forest,Home,W
11/20/2024,Lake Forest,Marian WI,Road,L
11/20/2024,Randolph Col,Mary Washington,Home,W
11/20/2024,Mary Washington,Randolph Col,Road,L
11/20/2024,Averett,Salem NC,Home,W
11/20/2024,Salem NC,Averett,Road,L
11/20/2024,Messiah,PSU-Harrisburg,Home,W
11/20/2024,PSU-Harrisburg,Messiah,Road,L
11/20/2024,Middlebury,Skidmore,Road,W
11/20/2024,Skidmore,Middlebury,Road,L
11/20/2024,Monmouth IL,Mt. Mary,Home,W
11/20/2024,Mt. Mary,Monmouth IL,Road,L
11/20/2024,Drew,Moravian,Home,W
11/20/2024,Moravian,Drew,Road,L
11/20/2024,Mt. Aloysius,Hood,Home,W
11/20/2024,Hood,Mt. Aloysius,Road,L
11/20/2024,Mt. St. Mary,Farmingdale,Road,W
11/20/2024,Farmingdale,Mt. St. Mary,Road,L
11/20/2024,Ohio Wesleyan,Muskingum,Home,W
11/20/2024,Muskingum,Ohio Wesleyan,Road,L
11/20/2024,N England Col,Lesley,Road,W
11/20/2024,Lesley,N England Col,Road,L
11/20/2024,Baruch,Ramapo,Road,W
11/20/2024,Ramapo,Baruch,Road,L
11/20/2024,Norwich,NVU-Johnson,Road,W
11/20/2024,NVU-Johnson,Norwich,Road,L
11/20/2024,McDaniel,Notre Dame MD,Road,W
11/20/2024,Notre Dame MD,McDaniel,Road,L
11/20/2024,Carnegie Mellon,Oberlin,Home,W
11/20/2024,Oberlin,Carnegie Mellon,Road,L
11/20/2024,Benedictine IL,Beloit,Road,W
11/20/2024,Beloit,Benedictine IL,Road,L
11/20/2024,Colby-Sawyer,Plymouth St.,Home,W
11/20/2024,Plymouth St.,Colby-Sawyer,Road,L
11/20/2024,Mt. St. Vincent,Purchase,Road,W
11/20/2024,Purchase,Mt. St. Vincent,Road,L
11/20/2024,Pomona-Pitzer,Redlands,Road,W
11/20/2024,Redlands,Pomona-Pitzer,Road,L
11/20/2024,St. Benedict,UW-Eau Claire,Road,W
11/20/2024,UW-Eau Claire,St. Benedict,Road,L
11/20/2024,Salisbury,St. Mary's MD,Home,W
11/20/2024,St. Mary's MD,Salisbury,Road,L
11/20/2024,Chatham,St. Vincent,Home,W
11/20/2024,St. Vincent,Chatham,Road,L
11/20/2024,Scranton,Wilkes,Home,W
11/20/2024,Wilkes,Scranton,Road,L
11/20/2024,Centre,Spalding,Home,W
11/20/2024,Spalding,Centre,Road,L
11/20/2024,Bluffton,Kalamazoo,Home,W
11/20/2024,Kalamazoo,Bluffton,Road,L
11/20/2024,Susquehanna,Goucher,Road,W
11/20/2024,Goucher,Susquehanna,Road,L
11/20/2024,St. Joseph's ME,U New England,Home,W
11/20/2024,U New England,St. Joseph's ME,Road,L
11/20/2024,Washington & Jefferson,Franciscan OH,Road,W
11/20/2024,Franciscan OH,Washington & Jefferson,Road,L
11/20/2024,Williams,Hartford,Home,W
11/20/2024,Hartford,Williams,Road,L
11/20/2024,Gustavus Adolphus,UW-River Falls,Road,W
11/20/2024,UW-River Falls,Gustavus Adolphus,Road,L
11/20/2024,Merchant Marine,Yeshiva,Road,W
11/20/2024,Yeshiva,Merchant Marine,Road,L
11/21/2024,Occidental,La Verne,Home,W
11/21/2024,La Verne,Occidental,Road,L
11/21/2024,Marywood,Cairn,Home,W
11/21/2024,Cairn,Marywood,Road,L
11/21/2024,Montclair St.,Valley Forge,Home,W
11/21/2024,Valley Forge,Montclair St.,Road,L
11/21/2024,Salem MA,Elms,Road,W
11/21/2024,Elms,Salem MA,Road,L
11/21/2024,Rochester Tech,Nazareth,Home,W
11/21/2024,Nazareth,Rochester Tech,Road,L
11/21/2024,Emmanuel,Thomas ME,Home,W
11/21/2024,Thomas ME,Emmanuel,Road,L
11/21/2024,Nichols,Western Connecticut,Road,W
11/21/2024,Western Connecticut,Nichols,Road,L
11/21/2024,Salve Regina,Worcester St,Home,W
11/21/2024,Worcester St,Salve Regina,Road,L
11/21/2024,Loras,Millikin,Home,W
11/21/2024,Millikin,Loras,Road,L
11/21/2024,Ursinus,Albright,Home,W
11/21/2024,Albright,Ursinus,Road,L
11/21/2024,Bowdoin,Curry,Home,W
11/21/2024,Curry,Bowdoin,Road,L
11/21/2024,Hendrix,LeTourneau,Road,W
11/21/2024,LeTourneau,Hendrix,Road,L
11/21/2024,Neumann,Haverford,Home,W
11/21/2024,Haverford,Neumann,Road,L
11/21/2024,Trinity (Conn),Rivier,Home,W
11/21/2024,Rivier,Trinity (Conn),Road,L
11/21/2024,St. John Fisher,Rochester,Neutral,W
11/21/2024,Rochester,St. John Fisher,Road,L
11/21/2024,Swarthmore,Rosemont,Home,W
11/21/2024,Rosemont,Swarthmore,Road,L
11/21/2024,Trinity (Texas),Whittier,Road,W
11/21/2024,Whittier,Trinity (Texas),Road,L
11/21/2024,York PA,Penn Col Tech,Home,W
11/21/2024,Penn Col Tech,York PA,Road,L
11/22/2024,Cal Lutheran,UC Santa Cruz,Home,W
11/22/2024,UC Santa Cruz,Cal Lutheran,Road,L
11/22/2024,Clark MA,Hartford,Road,W
11/22/2024,Hartford,Clark MA,Road,L
11/22/2024,Mt. St. Joseph,Alma,Home,W
11/22/2024,Alma,Mt. St. Joseph,Road,L
11/22/2024,Frank & Marsh,Lancaster Bib,Home,W
11/22/2024,Lancaster Bib,Frank & Marsh,Road,L
11/22/2024,Hamilton,Morrisville St.,Road,W
11/22/2024,Morrisville St.,Hamilton,Road,L
11/22/2024,Rensselaer,Hartwick,Neutral,W
11/22/2024,Hartwick,Rensselaer,Road,L
11/22/2024,Mt. Union,Kenyon,Neutral,W
11/22/2024,Kenyon,Mt. Union,Road,L
11/22/2024,Rhode Island College,MIT,Home,W
11/22/2024,MIT,Rhode Island College,Road,L
11/22/2024,Pacific,Concordia TX,Home,W
11/22/2024,Concordia TX,Pacific,Road,L
11/22/2024,Hanover,Berry,Neutral,W
11/22/2024,Berry,Hanover,Road,L
11/22/2024,Gallaudet,Sage,Home,W
11/22/2024,Sage,Gallaudet,Road,L
11/22/2024,St. Lawrence,Wellesley,Neutral,W
11/22/2024,Wellesley,St. Lawrence,Road,L
11/22/2024,Wisconsin Lutheran,Transylvania,Neutral,W
11/22/2024,Transylvania,Wisconsin Lutheran,Road,L
11/22/2024,Shenandoah,Wilson,Home,W
11/22/2024,Wilson,Shenandoah,Road,L
11/22/2024,Carroll,Olivet MI,Neutral,W
11/22/2024,Olivet MI,Carroll,Road,L
11/22/2024,Randolph-Macon,Dickinson,Home,W
11/22/2024,Dickinson,Randolph-Macon,Road,L
11/22/2024,MA Boston,St. Elizabeth,Neutral,W
11/22/2024,St. Elizabeth,MA Boston,Road,L
11/22/2024,Alvernia,Delaware Val,Neutral,W
11/22/2024,Delaware Val,Alvernia,Road,L
11/22/2024,Elmhurst,Alverno,Road,W
11/22/2024,Alverno,Elmhurst,Road,L
11/22/2024,Emerson,U New England,Neutral,W
11/22/2024,U New England,Emerson,Road,L
11/22/2024,Westfield St.,Utica,Home,W
11/22/2024,Utica,Westfield St.,Road,L
11/22/2024,Linfield,SW Univ TX,Neutral,W
11/22/2024,SW Univ TX,Linfield,Road,L
11/22/2024,Albertus Magnus,Bates,Neutral,W
11/22/2024,Bates,Albertus Magnus,Road,L
11/22/2024,Marymount,Baruch,Home,W
11/22/2024,Baruch,Marymount,Road,L
11/22/2024,Castleton,ME Farmington,Home,W
11/22/2024,ME Farmington,Castleton,Road,L
11/22/2024,Centre,Maryville TN,Home,W
11/22/2024,Maryville TN,Centre,Road,L
11/22/2024,Colorado Col,Simpson (Iowa),Neutral,W
11/22/2024,Simpson (Iowa),Colorado Col,Road,L
11/22/2024,S Virginia,Methodist,Home,W
11/22/2024,Methodist,S Virginia,Road,L
11/22/2024,Macalester,N Central MN,Home,W
11/22/2024,N Central MN,Macalester,Road,L
11/22/2024,Gettysburg,SUNY Cobleskill,Neutral,W
11/22/2024,SUNY Cobleskill,Gettysburg,Road,L
11/22/2024,Grinnell,Maranatha Bap,Home,W
11/22/2024,Maranatha Bap,Grinnell,Road,L
11/22/2024,Bryn Athyn,York NY,Road,W
11/22/2024,York NY,Bryn Athyn,Road,L
11/22/2024,Marietta,Calvin,Home,W
11/22/2024,Calvin,Marietta,Road,L
11/22/2024,Belhaven MS,Centenary,Home,W
11/22/2024,Centenary,Belhaven MS,Road,L
11/22/2024,Chicago,Concordia IL,Road,W
11/22/2024,Concordia IL,Chicago,Road,L
11/22/2024,Framingham St.,Lasell,Home,W
11/22/2024,Lasell,Framingham St.,Road,L
11/22/2024,George Fox,Claremont-Mudd-Scripps,Road,W
11/22/2024,Claremont-Mudd-Scripps,George Fox,Road,L
11/22/2024,Hardin-Simmons,McMurry,Road,W
11/22/2024,McMurry,Hardin-Simmons,Road,L
11/22/2024,Hollins,Agnes Scott,Home,W
11/22/2024,Agnes Scott,Hollins,Road,L
11/22/2024,Hope,Anderson IN,Home,W
11/22/2024,Anderson IN,Hope,Road,L
11/22/2024,Houghton,Pitt-Bradford,Home,W
11/22/2024,Pitt-Bradford,Houghton,Road,L
11/22/2024,Johns Hopkins,Roanoke,Neutral,W
11/22/2024,Roanoke,Johns Hopkins,Road,L
11/22/2024,J&W RI,FDU Madison,Road,W
11/22/2024,FDU Madison,J&W RI,Road,L
11/22/2024,Franklin,Asbury,Neutral,W
11/22/2024,Asbury,Franklin,Road,L
11/22/2024,Keuka,Hilbert,Home,W
11/22/2024,Hilbert,Keuka,Road,L
11/22/2024,Lawrence,Rockford,Home,W
11/22/2024,Rockford,Lawrence,Road,L
11/22/2024,Hunter,NVU-Lyndon,Home,W
11/22/2024,NVU-Lyndon,Hunter,Road,L
11/22/2024,Aurora,Earlham,Road,W
11/22/2024,Earlham,Aurora,Road,L
11/22/2024,Martin Luther,Mt. Mary,Home,W
11/22/2024,Mt. Mary,Martin Luther,Road,L
11/22/2024,Tufts,Babson,Home,W
11/22/2024,Babson,Tufts,Road,L
11/22/2024,TX Lutheran,Pac Lutheran,Road,W
11/22/2024,Pac Lutheran,TX Lutheran,Road,L
11/22/2024,Wartburg,Bethany Luth,Home,W
11/22/2024,Bethany Luth,Wartburg,Road,L
11/22/2024,Springfield,Amherst,Road,W
11/22/2024,Amherst,Springfield,Road,L
11/22/2024,WashU,Lyon,Home,W
11/22/2024,Lyon,WashU,Road,L
11/22/2024,Bridgewater MA,Eastern Connecticut,Home,W
11/22/2024,Eastern Connecticut,Bridgewater MA,Road,L
11/22/2024,UW-Platteville,Wheaton (IL),Neutral,W
11/22/2024,Wheaton (IL),UW-Platteville,Road,L
11/22/2024,UW-Oshkosh,Central IA,Home,W
11/22/2024,Central IA,UW-Oshkosh,Road,L
11/22/2024,Brooklyn Col,Rowan,Home,W
11/22/2024,Rowan,Brooklyn Col,Road,L
11/23/2024,Hanover,Centre,Road,W
11/23/2024,Centre,Hanover,Road,L
11/23/2024,Coast Guard,Endicott,Home,W
11/23/2024,Endicott,Coast Guard,Road,L
11/23/2024,Franklin,Alma,Neutral,W
11/23/2024,Alma,Franklin,Road,L
11/23/2024,Elmira,Misericordia,Road,W
11/23/2024,Misericordia,Elmira,Road,L
11/23/2024,Castleton,Hartwick,Home,W
11/23/2024,Hartwick,Castleton,Road,L
11/23/2024,LeTourneau,Dallas Univ,Road,W
11/23/2024,Dallas Univ,LeTourneau,Road,L
11/23/2024,Washington & Lee,Lynchburg,Road,W
11/23/2024,Lynchburg,Washington & Lee,Road,L
11/23/2024,Mitchell,Mt. Holyoke,Road,W
11/23/2024,Mt. Holyoke,Mitchell,Road,L
11/23/2024,Berry,Maryville TN,Neutral,W
11/23/2024,Maryville TN,Berry,Road,L
11/23/2024,Luther,St. Mary's MN,Road,W
11/23/2024,St. Mary's MN,Luther,Road,L
11/23/2024,MA Dartmouth,Brandeis,Home,W
11/23/2024,Brandeis,MA Dartmouth,Road,L
11/23/2024,Merchant Marine,Old Westbury,Home,W
11/23/2024,Old Westbury,Merchant Marine,Road,L
11/23/2024,Olivet MI,Anderson IN,Neutral,W
11/23/2024,Anderson IN,Olivet MI,Road,L
11/23/2024,Gordon,Elms,Home,W
11/23/2024,Elms,Gordon,Road,L
11/23/2024,St. John Fisher,Rochester Tech,Road,W
11/23/2024,Rochester Tech,St. John Fisher,Road,L
11/23/2024,CT College,Salve Regina,Home,W
11/23/2024,Salve Regina,CT College,Road,L
11/23/2024,Drew,Goucher,Home,W
11/23/2024,Goucher,Drew,Road,L
11/23/2024,Trinity (Conn),Emmanuel,Home,W
11/23/2024,Emmanuel,Trinity (Conn),Road,L
11/23/2024,Washington & Jefferson,Westminster PA,Home,W
11/23/2024,Westminster PA,Washington & Jefferson,Road,L
11/23/2024,Western Connecticut,John Jay,Road,W
11/23/2024,John Jay,Western Connecticut,Road,L
11/23/2024,Bowdoin,Wheaton MA,Road,W
11/23/2024,Wheaton MA,Bowdoin,Road,L
11/23/2024,Central IA,UW-Platteville,Neutral,W
11/23/2024,UW-Platteville,Central IA,Road,L
11/23/2024,Arcadia,Kean,Home,W
11/23/2024,Kean,Arcadia,Road,L
11/23/2024,La Roche,Bethany WV,Home,W
11/23/2024,Bethany WV,La Roche,Road,L
11/23/2024,Bryn Mawr,Cairn,Home,W
